content,cleaned_text
"tolong lah kenapa error trus susah masuk disuruh cek jaringan, jaringan bagus masih ga bisa masuk tolong di perbaiki",tolong lah kenapa error trus susah masuk disuruh cek jaringan jaringan bagus masih ga bisa masuk tolong di perbaiki
Gimna cs mau bertahan kalau aplikasi eror Mulu,Gimna cs mau bertahan kalau aplikasi eror Mulu
Lemot ga bisa di buka,Lemot ga bisa di buka
"Tumben nih Maxim hari ini lagi down server, dari tadi mau masuk ke aplikasi ga bisa2",Tumben nih Maxim hari ini lagi down server dari tadi mau masuk ke aplikasi ga bisa
Gak bisa buka.!!!!!!,Gak bisa buka
"Semoga ada perbaikan untuk aplikasi ini, memang murah tapi tiap chat dengan driver selalu terlambat notifikasinya, Saya jualan makanan online, kalau ada delivery pasti pakai maxim tapi sayang banget sudah isi semua secara detail tapi tetap aja di aplikasi pengemudi malah ga ada kontak penerima Atau entah titik alamat Entah driver yang memang ga teliti atau aplikasi untuk driver ga begitu detail",Semoga ada perbaikan untuk aplikasi ini memang murah tapi tiap chat dengan driver selalu terlambat notifikasinya Saya jualan makanan online kalau ada delivery pasti pakai maxim tapi sayang banget sudah isi semua secara detail tapi tetap aja di aplikasi pengemudi malah ga ada kontak penerima Atau entah titik alamat Entah driver yang memang ga teliti atau aplikasi untuk driver ga begitu detail
Kenapa ganguan min aku mau masuk aja ke aplikasi ga bisa .terpakasa pindah ke sebalah ajjaalh,Kenapa ganguan min aku mau masuk aja ke aplikasi ga bisa terpakasa pindah ke sebalah ajjaalh
maxim hari ini sedang error ya,maxim hari ini sedang error ya
Aplikasi eror trus sdh sampai ditujuan order.y aktif trus,Aplikasi eror trus sdh sampai ditujuan ordery aktif trus
"Malesin tiap mau di pake akunnya keluar sendiri,di masukin lagi malah error' sinyal GK ada, sinyal pakai wifi data ttp aja Parah benerin bug nya",Malesin tiap mau di pake akunnya keluar sendiridi masukin lagi malah error sinyal GK ada sinyal pakai wifi data ttp aja Parah benerin bug nya
Ini aplikasi Knapa si ga bisa di buka sama sekali aneh,Ini aplikasi Knapa si ga bisa di buka sama sekali aneh
Kenapa saya tidak bisa pesan maxsim,Kenapa saya tidak bisa pesan maxsim
"Apk banyak error nya, payah maxim",Apk banyak error nya payah maxim
Knapa ini maxim eror,Knapa ini maxim eror
"error terus, jaringan bagus!",error terus jaringan bagus
eror mulu,eror mulu
eror!!!!!!!!!!,eror
"Ini Aps napa dahhh !!!! error mulu, tiap login pasti munculnya suru milih lokasi trossss, lagi buru2 mau nravel grgr ni aps jadi kacau !! Mana di install ulang ttp aja error trosss",Ini Aps napa dahhh error mulu tiap login pasti munculnya suru milih lokasi trossss lagi buru mau nravel grgr ni aps jadi kacau Mana di install ulang ttp aja error trosss
Aplikasi kok gangguan terus,Aplikasi kok gangguan terus
TIDAK BISA MASUK KE MAXIM ADA TULISAN (MENGHUBUNGKAN KELAYANAN) GARA GARA INI GUA NGGA JADI BERANGKAT KERJA !!!!,TIDAK BISA MASUK KE MAXIM ADA TULISAN MENGHUBUNGKAN KELAYANAN GARA GARA INI GUA NGGA JADI BERANGKAT KERJA
Alpikasinya sering eror,Alpikasinya sering eror
Maxim nya eror gitu Knp si,Maxim nya eror gitu Knp si
SITUASI DARURAT MAU ORDER MALAH EROR APK NYA KONTOLLLL,SITUASI DARURAT MAU ORDER MALAH EROR APK NYA KONTOLLLL
MASIH SERING EROR DAN BUG. TOLONG DIPERBAIKI. KALO URGENT SUKA EROR,MASIH SERING EROR DAN BUG TOLONG DIPERBAIKI KALO URGENT SUKA EROR
Apk gangguan trus,Apk gangguan trus
"Apa sih Maxsim ini,dikit² gangguan. .........!!!!",Apa sih Maxsim inidikit gangguan
tibA- gbsa buka maxim,tibA gbsa buka maxim
Kasih kode,Kasih kode
"Aplikasi sangat buruk, tiba² keluar,daftar lgi tidak bisa",Aplikasi sangat buruk tiba keluardaftar lgi tidak bisa
Error' gak bisa login,Error gak bisa login
Gara2 sering error terlambat saya berangkat kerja,Gara sering error terlambat saya berangkat kerja
Error..mau login gak bisa... Apk abal abal,Errormau login gak bisa Apk abal abal
App sering eror,App sering eror
Error' gak bisa login,Error gak bisa login
"aplikasi Maxim sering banget keluar sendiri, terus masa sering ga bisa diakses. update terus jalan, gmn dah",aplikasi Maxim sering banget keluar sendiri terus masa sering ga bisa diakses update terus jalan gmn dah
tolong segera di perbaiki ini CS pada gbisa pesen order kasian driver pada nunggu orderan sedangkan CS pada pindah ke ijo terimakasih 🙏,tolong segera di perbaiki ini CS pada gbisa pesen order kasian driver pada nunggu orderan sedangkan CS pada pindah ke ijo terimakasih
Buruk aplikasi erorr mulu..,Buruk aplikasi erorr mulu
Apk saya terloguout sendiri dan sampai sekarang tidak bisa login,Apk saya terloguout sendiri dan sampai sekarang tidak bisa login
Tolong ditingkatkan lagi kualitasnya aplikasi sering error dan klau pesan lewat tengah malam sering dapat driver yang ga jelas,Tolong ditingkatkan lagi kualitasnya aplikasi sering error dan klau pesan lewat tengah malam sering dapat driver yang ga jelas
Aplikasi BOBROK,Aplikasi BOBROK
Kenapa lambat banget kalo login capek gue nunggu,Kenapa lambat banget kalo login capek gue nunggu
Kenapa saya keluar akun? Dan mau login udah tidak bisa lagi?,Kenapa saya keluar akun Dan mau login udah tidak bisa lagi
"Ribet developer nya kalo mau verifikasi pake no handphone sebisa mungkin kirim lebih cepat ini sy nunggu kode nya aja sampe minta kirim ulang beberapa kali belum di kirim gk jelas, ini aja gak jelas malah di suruh tunggu beberapa menit males dah udah paling nyaman kemarin adem ayem ni malah ada ide bikin tambah ribet.",Ribet developer nya kalo mau verifikasi pake no handphone sebisa mungkin kirim lebih cepat ini sy nunggu kode nya aja sampe minta kirim ulang beberapa kali belum di kirim gk jelas ini aja gak jelas malah di suruh tunggu beberapa menit males dah udah paling nyaman kemarin adem ayem ni malah ada ide bikin tambah ribet
makin cacad aja aplikasi maxim ni.,makin cacad aja aplikasi maxim ni
Mau pesan Maxim ..malah gak bisa masuk ...tunggu beberapa menit lalu coba...kalau ada maintance jgn buat pengaruh pemesanan pada driver dan penumpang...cemana kalau urgent ?,Mau pesan Maxim malah gak bisa masuk tunggu beberapa menit lalu cobakalau ada maintance jgn buat pengaruh pemesanan pada driver dan penumpangcemana kalau urgent
Maxim bikin ribet minta login mulu ajg,Maxim bikin ribet minta login mulu ajg
Error ya anda bikin orang telat aja nunggu app nya error,Error ya anda bikin orang telat aja nunggu app nya error
aplikasi pemesanan sering eror,aplikasi pemesanan sering eror
Woy diperbarui malah gabisa dibuka sama sekali,Woy diperbarui malah gabisa dibuka sama sekali
Kok gak bisa login sih,Kok gak bisa login sih
Tolong jangan merugikan Coustemer dan driver pada saat jam jam sibuk sering sekali eror tolong di perbaiki sistem nya jangan hanya mau ngambil potongan saldo dari driver saja tunjukan dong bisa bersaing sama Mitra yg lain soalnya Mitra yg lain itu ada voucher besar besaran jangan gara gara sering eror pelanggan maxim pada pindah semua ke Mitra ojek online yg lain tolong tingkat kan kinerja orang kantor juga jangan makan gaji buta,Tolong jangan merugikan Coustemer dan driver pada saat jam jam sibuk sering sekali eror tolong di perbaiki sistem nya jangan hanya mau ngambil potongan saldo dari driver saja tunjukan dong bisa bersaing sama Mitra yg lain soalnya Mitra yg lain itu ada voucher besar besaran jangan gara gara sering eror pelanggan maxim pada pindah semua ke Mitra ojek online yg lain tolong tingkat kan kinerja orang kantor juga jangan makan gaji buta
Tolong di perbaiki Maxim saya tidak bisa masuk akun,Tolong di perbaiki Maxim saya tidak bisa masuk akun
"erorr mulu ,bakal di tinggal penumpang kalo begini terus",erorr mulu bakal di tinggal penumpang kalo begini terus
"Kenapa ya aplikasi ini sering error?sistemnya sangat buruk,disaat orang mau perlu berangkat kerja,eh malah ga bisa mesan,murah sih murah,tapi ga gitu juga",Kenapa ya aplikasi ini sering errorsistemnya sangat burukdisaat orang mau perlu berangkat kerjaeh malah ga bisa mesanmurah sih murahtapi ga gitu juga
Suka eror,Suka eror
Aplikasi apa ni gabisa di pakai pagi2 aneh,Aplikasi apa ni gabisa di pakai pagi aneh
Kenapa sekarang maxim buruk banget sih.. Gak bisa di buka,Kenapa sekarang maxim buruk banget sih Gak bisa di buka
Kontool,Kontool
Ga jelas banyak gangguannta mese telst mulu,Ga jelas banyak gangguannta mese telst mulu
Minnn 18-juli servernya eror mentok logooo. Please perbaiki,Minnn juli servernya eror mentok logooo Please perbaiki
Di jam sibuk malah aplikasi error tidak terhubung. Wilayah tasikmalaya,Di jam sibuk malah aplikasi error tidak terhubung Wilayah tasikmalaya
"Kenapa pas saya buka aplikasi nya loadingnya lama banget, alasan ""cek internet anda"" padahal saya selalu terhubung ke internet.",Kenapa pas saya buka aplikasi nya loadingnya lama banget alasan cek internet anda padahal saya selalu terhubung ke internet
MAXIM TOLOL KONEKSI TOLOL,MAXIM TOLOL KONEKSI TOLOL
Pagi ini mau pesen maxim ga bisa di buka aplikasinya tidak ada layanan sy fikir g ada jaringan internet tp pakai hp lain pun sama tidak bisa dan buat buka aplikasi lain bisa g ada mslh,Pagi ini mau pesen maxim ga bisa di buka aplikasinya tidak ada layanan sy fikir g ada jaringan internet tp pakai hp lain pun sama tidak bisa dan buat buka aplikasi lain bisa g ada mslh
aplikasi tambuk menghubungkan ke internet mulu apanya udah make wifi sama data tetep aja gitu pler,aplikasi tambuk menghubungkan ke internet mulu apanya udah make wifi sama data tetep aja gitu pler
Kenapa layanannya rusak pepe lu kira gua mau tunggu sampai kapan org buru²,Kenapa layanannya rusak pepe lu kira gua mau tunggu sampai kapan org buru
Aplikasi lagi hari ini lgi error ya....jadi telat kerja saya hari ini....siap siap potong Gajian nih.... Gara gara maxim... Aku juga harus jadi buang waktu download aplikasi ijo...,Aplikasi lagi hari ini lgi error yajadi telat kerja saya hari inisiap siap potong Gajian nih Gara gara maxim Aku juga harus jadi buang waktu download aplikasi ijo
Tidak dpt login,Tidak dpt login
Aplikasi gabisa di buka,Aplikasi gabisa di buka
Parah malah gabisa dibuka ni aplikasi,Parah malah gabisa dibuka ni aplikasi
No good app,No good app
Kedang ga bisa dibuka aplikasi Maxim nya,Kedang ga bisa dibuka aplikasi Maxim nya
Aplikasi ktl suka eror jan cok,Aplikasi ktl suka eror jan cok
"Aplikasi tolol, buka aplikasi aja lelet kali",Aplikasi tolol buka aplikasi aja lelet kali
Aplkasi lambat untuk menghubungkan ke layanan. Kalo belum siap layanan gausah update aplikasi bikin lama nunggu doang 5 menit,Aplkasi lambat untuk menghubungkan ke layanan Kalo belum siap layanan gausah update aplikasi bikin lama nunggu doang menit
Apl bobrok gk gunakan leg trus,Apl bobrok gk gunakan leg trus
"Saya SEBAGAI CS KECEWA Pagi2 aplikasi eror TERPAKSA SY PINDAH KE IJO .... Gmn indo Mau Maju sekelas transpor aja gangguan mulu ,mikir dong...",Saya SEBAGAI CS KECEWA Pagi aplikasi eror TERPAKSA SY PINDAH KE IJO Gmn indo Mau Maju sekelas transpor aja gangguan mulu mikir dong
Sinyal bagus gak bisa di buka,Sinyal bagus gak bisa di buka
error apl,error apl
"Maxim kenapa, bikin kesal aja setelah di update, sudah berulang kali saya coba untuk login tapi tidak pernah bisa. Alasan karena jaringan, saya sudah ganti dari wifi ke jaringan seluler tapi tetap tidak bisa login, apalagi yang dapat diharapkan dapat membantu perjalanan malah jadi menghambat perjalanan",Maxim kenapa bikin kesal aja setelah di update sudah berulang kali saya coba untuk login tapi tidak pernah bisa Alasan karena jaringan saya sudah ganti dari wifi ke jaringan seluler tapi tetap tidak bisa login apalagi yang dapat diharapkan dapat membantu perjalanan malah jadi menghambat perjalanan
aplikasi ga jelas setiap mau order harus adu jotos dulu Ama driver nya karena titik ga sesuai udah gitu suka minta cancel aplikasi ga jelas sekarang mau dipake malah ga masuk masuk,aplikasi ga jelas setiap mau order harus adu jotos dulu Ama driver nya karena titik ga sesuai udah gitu suka minta cancel aplikasi ga jelas sekarang mau dipake malah ga masuk masuk
"Maxim eror,kasihan sekali mitraNya jika aplikasi sewa eror🤦‍♂️🤦‍♂️🤦‍♂️",Maxim erorkasihan sekali mitraNya jika aplikasi sewa eror
Koneksinya lemot,Koneksinya lemot
"Server nya tolong diperbaiki, koneksi saya lancar bahkan sudah dicoba ke app lain Tapi tidak bisa terhubung ke jaringan terus di aplikasi Maxim",Server nya tolong diperbaiki koneksi saya lancar bahkan sudah dicoba ke app lain Tapi tidak bisa terhubung ke jaringan terus di aplikasi Maxim
Maxim aplikasi rusak.... yang punya anak yatim,Maxim aplikasi rusak yang punya anak yatim
Jaringan nya sangat lelet ketika buru2 mau di pakai malah lelet jaringan nya,Jaringan nya sangat lelet ketika buru mau di pakai malah lelet jaringan nya
Aplikasi kaya taik di buka aja lambat bngt,Aplikasi kaya taik di buka aja lambat bngt
"harga di apk dan driver berbeda, tolong dong diperbaiki. Di apk customer harga sekian, tapi di apk driver harga malah lebih tinggi. Bikin ribut aja sama driver",harga di apk dan driver berbeda tolong dong diperbaiki Di apk customer harga sekian tapi di apk driver harga malah lebih tinggi Bikin ribut aja sama driver
"Sering mendapat driver yang terlalu bar"" Pas mengendarai kendaraannya",Sering mendapat driver yang terlalu bar Pas mengendarai kendaraannya
"driver tidak sesuai aplikasi, banyak pengguna akun ganda bahkan 1 orang 5 akun, berbahaya",driver tidak sesuai aplikasi banyak pengguna akun ganda bahkan orang akun berbahaya
"Penipu antar barang sampe kasih ongkos lebih malah melarikan diri,dan suka memakai maki pelanggan",Penipu antar barang sampe kasih ongkos lebih malah melarikan diridan suka memakai maki pelanggan
Kasih promo jalan 100rb ongkos 37k cuma di potong 4k. Tragis promosi nya. Nyesal download,Kasih promo jalan rb ongkos k cuma di potong k Tragis promosi nya Nyesal download
rungkad,rungkad
Titik susah,Titik susah
Sistem nya kurang bagus,Sistem nya kurang bagus
Pengemudi yang di pesan banyak gak jelas ditungguin malah bawak penumpang offline,Pengemudi yang di pesan banyak gak jelas ditungguin malah bawak penumpang offline
"1. Pesan delivery, barang saya di bawa kabur Udh lapor ga ada tindak lanjut Knpaaa yaa ini driver nyaa Ga banget 2. Kebiasaan driver nya belum nyampe d titik jemput udh di klik sampai Padahal masih amat jauhhh",Pesan delivery barang saya di bawa kabur Udh lapor ga ada tindak lanjut Knpaaa yaa ini driver nyaa Ga banget Kebiasaan driver nya belum nyampe d titik jemput udh di klik sampai Padahal masih amat jauhhh
Apk tai,Apk tai
apk jelek GX berguna GX kepake nyesel udh download,apk jelek GX berguna GX kepake nyesel udh download
"Maxim food buruk parah.. masa warung tutup tp di aplikasi masih bisa terima orderan, alhasil driver yg jd korban.. ga bisa dibatalin. Kapok sumpah pake ini aplikasi..",Maxim food buruk parah masa warung tutup tp di aplikasi masih bisa terima orderan alhasil driver yg jd korban ga bisa dibatalin Kapok sumpah pake ini aplikasi
Pengisihan saldo gimana sih,Pengisihan saldo gimana sih
Mau masang aja susah,Mau masang aja susah
"Skrng sy kecewa sama Maxim, drivernya padaminta harga lebih tinggi dari harga yg ada di aplikasi, risih banget, tolong dong lebih disiplinkan driver kalian.",Skrng sy kecewa sama Maxim drivernya padaminta harga lebih tinggi dari harga yg ada di aplikasi risih banget tolong dong lebih disiplinkan driver kalian
"Gak jelas, sudah input Nomor hp sesuai dngn yang dipakai tapi tetap tidak bisa masuk/log in. Padahal lg mau pulang dan rencana pesan maxim tapi gak bisa",Gak jelas sudah input Nomor hp sesuai dngn yang dipakai tapi tetap tidak bisa masuklog in Padahal lg mau pulang dan rencana pesan maxim tapi gak bisa
"maxim hari ini kenapa gabisa login udh ganti no telp juga, udh update juga ttp aja jelekkk",maxim hari ini kenapa gabisa login udh ganti no telp juga udh update juga ttp aja jelekkk
No telpon verifikasi bener tapi gak bisa masuk,No telpon verifikasi bener tapi gak bisa masuk
"Udah login keluar sendiri sampe 3x dan akhirnya ga bisa masuk sama sekali dengan keterangan ""nomer ini sudah melampaui"" gimana sih aplikasi aneh banget mana pas lagi dibutuhin.",Udah login keluar sendiri sampe x dan akhirnya ga bisa masuk sama sekali dengan keterangan nomer ini sudah melampaui gimana sih aplikasi aneh banget mana pas lagi dibutuhin
"Akun saya keluar lagi keluar lagi kenapa,gak bisa masuk",Akun saya keluar lagi keluar lagi kenapagak bisa masuk
Macam aneh aneh... disaat butuh sekali malah konfirmasi nomor hp dan tidak bisa buka.. aplikasi macam apa ini? Rugi dong Aplikasi lucu.. disaat butuh2nya malah aneh2,Macam aneh aneh disaat butuh sekali malah konfirmasi nomor hp dan tidak bisa buka aplikasi macam apa ini Rugi dong Aplikasi lucu disaat butuhnya malah aneh
"gabisa masuk pake no hp yang mana saja. payah sudah masukan kode tetep gabisa bilang no hp salah, padahal sudah betul",gabisa masuk pake no hp yang mana saja payah sudah masukan kode tetep gabisa bilang no hp salah padahal sudah betul
"Apknya baguss, tapii kenapaa saya gabisa login mulu yaa, udah pakee beberapa nomor juga tetapp gabisaaaa😤😤",Apknya baguss tapii kenapaa saya gabisa login mulu yaa udah pakee beberapa nomor juga tetapp gabisaaaa
Apaan nih nomor udah bener pas masukin kode ga bisa2.. aplikasi aneh,Apaan nih nomor udah bener pas masukin kode ga bisa aplikasi aneh
