processed_text,vader_sentiment
driver bodo ras uang ngendarain ga bener layan buruk,0.0
akhir naik car maxim yg l yg tdinya argo dimintain uang argo sma driver dsni driver nyata naik tarif argo sendri semaunyabiasanya pda jujur argonya brp kali kecewa sma driver car maxim,1.0
sangat bantu,1.0
driver yg ramah,1.0
ewalletnya jelek banget masuk saldo lama kadang error tibatiba bayar alihin tunai padahal udah atur ewallet kaspro,0.0
apl nyebelin susah dapat titik tuju cari buat nya sd,0.0
kemudi banyak ngeluh terus gak mau antar alas ban kampes makan apa,0.0
drivernya suka marah gara gara elo ngasih harga gak ngotak murah,0.0
moga maxsim makin sukses,1.0
batal hujan deras,0.0
terima kasih atas nyaman,1.0
bagus,1.0
kadang salah map peta kadang order batal batal kadang slow respon,0.0
sangat bantu,1.0
e wallet nya ngga diapaapain tf ngga dipake ngga ngasih fitur yg jelas dong bayar pake ewallet sama sekali ngga malah terus an alih tunai,0.0
driver ramah sopan kendara,1.0
tipu hancur,0.0
amanah cepat ramah,1.0
baik sekali paling ramah,1.0
kemudi kendara motor aman,1.0
apknya kok gak cancel sihh aneh bangt drivernya udah marah gak jelas heduhhh,0.0
baik,1.0
driver sangat baik,1.0
maps nya susah d susah sekali map nya d perhati maapss d abdeats tks,0.0
good,1.0
sangat baik,1.0
dengerin kalo orang komplen benerin tuh maps nya,0.0
lama nyari driver padahal banyak lihat map ad driver bahkan ad yg dekat layan e wallet nya lama sekaliiiii map jelas sangat sesuai google maps sangat sayang aplikasi harus bantu tenaga kerja yg butuh transportasi,1.0
kemudi ramah cepat layan,1.0
baik map nya map mobil gak gerak padahal udah mau tempat jemput,1.0
makasih paksehat selalu,1.0
layan sangat ramah driver nya,1.0
ganggu amplikasi gimana orang mau ngoder,0.0
apk rusak,0.0
aplikasi gak jlas titik jemput nya nyari alamat susah dr pihak gojek maksim nya suruh ubah lama malah jadi nembak,0.0
peta aplikasi gk lengkap gak akurat banyak tuju susah cari baik map nya karena tuju cari gak muncul peta maxim jadi alih aplikasi belah,0.0
coba lengkap data susah selalu keluar tanggal lahir salah,0.0
baik,1.0
sangat baik dn ramah ksi nilai yg bgus buat beliau,1.0
oke sip,1.0
masa iya mesan ga cancel dong buat fitur batal lebih bagus biar guna maxim makin nyaman,1.0
kemudi ramah sopan,1.0
maxim ribet banget buat nunjukin titik lokasi ga apl belah terus driver nya banyak nolak akh jadi males,0.0
drivenya ramah,1.0
aplikasi lag driver rajok fix,0.0
byk driver ga kompeten,1.0
aplikasi nya suka bug loading terus ga masuk,1.0
baik,1.0
kok sya daftar susah banget ngirim pesan kode nomor sya pdahal nomor sya aktif tpi kok ndak kata nomor valid dlll,1.0
bagus,1.0
baik lah min alam scroll bagi food nya tiap habis buka toko mana bagi food malah yg paling atas muncul bawah semua toko yg udah dilewatin malah balik bawah capek bet kalau mau nyari makan lewat maxim dah lama sakit nih aplikasi btw gk fix sampe sekarang emang sengaja,0.0
gak amanah harga k tiba ubah harga jadi k,0.0
driver nya galak banget ga ramah mending grab,1.0
sangat nyaman,1.0
ramah,1.0
good,1.0
terima kasih layan baik,1.0
aplikasi nya kurang bagus,1.0
bagus,1.0
dong baik rating tumpang hilang kan karna sangat rugi konsumen karna oknum driver suka sikap baik beri rating buruk dampak konsumen susah driver konsumen pernah lihat rating penting driver baik ngebut jalan mohon hilang terimakasih,1.0
baik,1.0
sangat kecewa driver nya banyak kecewa kalau mau cancel pesan nda repot banget memang lebih murah apk bikin emosi tingkat tinggi,0.0
tenang sabar,1.0
baik,1.0
sangat membantutrimakasih,1.0
terimakasih kk mau jemput barang order moga berkah kk,1.0
top up kaspro gak masuk sial,0.0
ramah,1.0
mantap,1.0
usut driver minta ganti rugi rb ibu ibu,0.0
kurir nya mantap cepat tanggap,1.0
bagus,1.0
baik sangat,1.0
aplikasi baharu aplikasi taxi driver jadi kalau masuk nyala lokasi hp maksud tuju nyala lokasi hp dikerjain orang tanggung jawaborang main order,1.0
bgt bapak ramah,1.0
baik,1.0
baru pertama kali coba top up saldo maxim proses masuk saldo nya delay lama bangett potong nya lebih mahal apk rupa lain parah saldo sebut pakai lokasi pusat kota pontianak order arah bayar tunai ajuhkan kembali saldo rek lama proses jujur kecewa banget solusi admin,0.0
judes bngt tdk ramah,1.0
aplkasi lambat hubung layan kalo siap layan gausah update aplikasi bikin lama nunggu doang menit,1.0
aplikasi sedot keringat driver tipu order fiktif banyak biar mau untung sendiri order fiktif biar driver buntung maxim tetap untung orang pakai akun driver yg beda tp biar padahal apa jalan nama klaim ypssi driver pakai akun selamat langgan kurang aman soalx yg jempu akun plat yg datang plat,1.0
draper nya banyak males banyak songong cmn minta panggil nama aja ngga d suruh nyari soal hp nya mati malah suruh batalinn emang dasar terus aku kalau pake maxim draiver nya tuh sombong ngga ramah malah kalau bawa anak slalu lebihin ttp draiver nya ngga mau udh murah bawa anak ribet dasar,0.0
bagus,1.0
maxim yg ramah sopan,1.0
daftar tp kode gk masuk padahal udah buru sangat kecewa,0.0
baik ramah,1.0
aplikasi tolol bikin payment non cash gak guna pesan makan,0.0
awal pake aplikasi lalu tiba blok nomor bahkan ganti nomor gak daftar aplikasi inisangwt buruk,0.0
susah banget nyari alamat tuju buset deh dong upgrade apk nya,0.0
kok wilayah martapura kalimantan selatan gak jelas sih trs gimana klo gk jelas ky gin,1.0
bagus,1.0
puas,1.0
aplikasi ojol apa dah driver lama kadang driver dekat tpi kadang kagak mau nerima pesan selalu minta cancel klo bayar nya kecil,0.0
asli maxim ternate kacau masa harga yg cantum dr psar gamalama bandara tryta yg dibyar k kn kostumer rasa ditipusy sdh cancel mnt order baru ttp minta harga segitu jadi atur ulang sistemx,0.0
layan bagus tarif lebih murah aplikasi,1.0
mantap,1.0
ga bagus,1.0
driver nya baik sabar ramah,1.0
baik sekali,1.0
saldo blum cair rb kecewa berat,0.0
mantabdrivera lngsung cuuussstepat waktu,1.0
mantap,1.0
knp skrng gk batalin order,1.0
driver ramah,1.0
titik jemput sesuai apa mau pilih tempat cantum daftar area baru milih titik jemput,1.0
susah bayar suash cari lokasi susah kasih ulas ktika kalah sama greb sama gojeg,0.0
mantap,1.0
order driver selesai belikan resto tetangga kan arti rugi konsumen biar jadi harus aplikasi serta pin order si driver yg dapat order asal beli sembarang toko pasti toko pilih terimakasih,1.0
oke yaa,1.0
oke sip,1.0
maxim erorkasihan sekali mitra aplikasi sewa eror,0.0
baik,1.0
sangat bantu,1.0
driver jelek banget masa ngantar tumpang tengah jalan alas krna krna gk licin jalan nh padahal jalan ny bukan tanah trs ngira harga ny cuma trs cerita klo jauh pramuka bnyk banget alas ny kn sen y pulang malah responnya gk suka banget situ pulang malam trs hujan mknya sen maxim sama ibu biar gk hujan malah turunin tengah jalan mending sen gocar aplikasi belah maxim,0.0
baik sesuai,1.0
baik,1.0
mau daftar kan mobil avanza veloz tahun gak yamohon bantu,1.0
good,1.0
terima kasih maxim sangat bantu cepat tepat waktu,1.0
tarif nya murah driver minta tip banyak langsung sesuai drpd konsumen rugi pesan chat ga masuk masuk,0.0
ramah baik,1.0
good,1.0
bagus,1.0
good job driver,1.0
maxim maps nya susah beda jauh sama apk ojol jelas mudah maps nya kurang cari jalan sama gang apk maxim maps ga ketemu beda sama apk tetangga cari jl sama gang nya saran mohon tingkat lebih baik maps nya biar makin rame apknya,1.0
good,1.0
sangat puas,1.0
mud baik,1.0
mantap,1.0
tindak lanjut driver nama suryadi mobil inova nopol banl mobil yg tera apk yg jemput sama apk inova nyata calya sangat ramah minta argo tambah yg paling jijik rokok mobil bawa anak kecil tegur malah turun tengah jalan ngerem dadak anak umur thn jatuh bangku pihak maxim notice,1.0
sangat suka aplikasi,1.0
mantap,1.0
ramah nyaman utama selamat,1.0
rasa puas nyaman,1.0
baik bngt,1.0
walaupun batal tetap ramah,1.0
sangat baik,1.0
sen makan kadang ga ga nemu driver kata jadi kasih bintang puas,1.0
driver nya siapa yg jemput siapa gak bikin nyaman mudah kan laku tindak kriminal,1.0
hadehh masa wallet sedot riwayat potong nya krna apa gtu,1.0
aplikasi burik drivernya suka korup contoh teman moga depan aplikasi tutup mampus,1.0
wilayah bal minta maxim terima driver kasih training dulu banyak driver maxim car yg bal kemudi nya bahaya kalau bicara attitude,1.0
mud mau menggembalikan uang kembalianya tanya dulu jdi,1.0
usaha dzalim ente kalo mau nyusahin orang dunia sok etah ente bakal siksa neraka kelak dzalim driver ente bikin sistem ngerugiin driver mulu mikir pake otak napa udh dimatiin akun nya ujuk dapet order trs driver kena imbas karna egois kedzaliman ente ente percuma ente sembahyang kalo nyusahin orang kerjane matiin rezeki orang nama bakal haram gaji mu cam baikbaik,0.0
serius tibatiba suruh otorisasi masukin nomor benar malah mau jam nunggu kode verifikasi tetap kirim maxim niat ga sih mau satu jam nunggu kode padahal nomor udah bener,1.0
layan payah,0.0
tlong orngnya sopan orngnya ga tau diri udh bayar ngamukmaksudnya apa,0.0
layan baik,1.0
bagus,1.0
good job pak,1.0
aplikasi bagus manfaat,1.0
kno error tiba keluar sendri,0.0
udah bayar ongkir pake kaspro tp d minta cash gausah pake kaspro klo d pake mau refund aja ga aplikasi sesat kaspro k potong kudu bayar cash k driver bangke,0.0
aduh jelek banget kualitas layan kurang mau ucap terus,0.0
kaspro nya payah masak cuma isi pernah pakai potong saldo bahkan cukup bulan isi biaya minggu gimana mana pemberitahuan kalau saldo potong nama kooperatif masa iya buat layan transparansi rugi isi semua driver pakai kaspro niat mau cashless malah tunai layan pilihin kemudi pakai kaspro asal comot aja kesel pakai aplikasi,0.0
tiap pesan makan kata titik gada toko terus mamangny tanya toko aku gatau lah kan aku org baru sini makanya ngandalin maxim selalu gitu terus tiap pesan makan inti tiap toko selalu bilang udh tutup kalo ga titik gada yg jual,0.0
driver ramah sabar mksh,1.0
mantap ramah banget,1.0
terima kasihsemoga makin bagus dalampelayanannya,1.0
gak akses,0.0
hujan dikit driver ga mau,0.0
fitur food susah minta ampun titik jual sesuai maps ubah sendiri malah customer omelin sama driver kocak cari driver lama minta ampun gak fitur cancel mau gak mau nunggu jam jam sampe tercancel otomatis pernah coba abai ganti order eh order lama nyata nyantol,0.0
baik,1.0
gak niat bikin aplikasi gak usah bikin aplikasi banyak gak jlsny lol,0.0
aplikasi aneh mesen mobil lewat aplikasi yg dateng minta cancel trs minta biaya kali lebih mahal aplikasi sampah ni aplikasi awal dateng seko ribu nyata zonk ampas ga guna kek aplikasi memang gajelas ni aps mesen mobil bawa muter muter gajelas alamat awal mesen jl bojong nangka iv malah bawa jatimulya wkwkwkwk,0.0
titik tuju sesuai tujuansehingga kadang mesti nak biaya tambah karna titik tuju gak sesuaipengemudi mes banyak kurang alam jalanbeda apk ojol titik tuju tepat kemudi ramah handal rata rata kemudi nya baru ajar bawa mobilmaaf kecewa apk,0.0
apa bngt maxim cewe orng bawa gak sesuai alamat malah cabul sama orang tutup aja ni apk kacau,0.0
jelek banget drivernya gk sopan kalo baik titik biar driver sama customer sama sama enak kalau gk nyaman pake aplikasi tingkat rute jalan maps lebih detail pas sesuai alamat,1.0
maxim manokwari barat klo pagi padahal bnyk yg online tp mrk tdk mau narik pelngganlmeski sdh naik hargamohon biar lebih bs percaya lg biar bnyk konsumen yg butuh jasa maxim bs kebih bnyk lg masuk pra driver nyajgn sampe batal kan kadang kln lmarah tp butuh kln tdk oernah pedulimeskipun batal kan tetap byr via tranper koq jd klo bs saling peduli saling lah,1.0
apk tolol,0.0
terimakasih layan sangat baik,1.0
mantap jiwa,1.0
apk apa gilir mau cepat selalu eror,0.0
gk login maxim berapa kali coba hasil sama gk baik,1.0
aplikasi bagong sen drivermalah gadel seleksi drivernya masa dah wangidrivernya baugak pakai atributgadelrambut gondrong motor butut dah pindah lainbeda dikit tp nyaman,1.0
kerenn bantu bangett,1.0
pernah coba daftar kaspro ntah ga terus udah coba nomor beda tetap sama baik maxim pakai ewalet lainbank digital umum orang banyak pakai contoh dana shopeepay seabank pakai saldo maxim sendiri isi alfamart atau indomaretminusnya yakin akn tarik lebih byk pnumpang realisasi udah langgan maxim maxim hampir perfect,1.0
makasih byk,1.0
good,1.0
baik,1.0
harga aplikasi ga manusiawi yah untung aku orng ny empati ngorder aku kasi tip mulu driver ny tlng harga ny manusiawi kesi driver sy liat jalan nungguin order cerita bapak ny tadi,1.0
driver rb urus dulu,1.0
order penuh gigih prihartono toyota agya warna putih nopol bpgc terima kasih atas jalan rating,1.0
nyaman lah dripernya ramah,1.0
ramah,1.0
mantap,1.0
baik,1.0
waktu tunggu kok malah sini yg bayar,0.0
mau login kode nya gak kirim kan tolol,0.0
sikap baik,1.0
ramah tepat waktu,1.0
good,1.0
sangat baik,1.0
bagus,1.0
layan baik,1.0
rekomendasi sangat bagus,1.0
malem minggu suruh download sama marketing maxim daerah bandara kata dpt saldo k bs pakai kirim goride gilir sen ttp bayar tunai abal aplikasi,0.0
good,1.0
mantap driver raaamaah banget on time,1.0
mantap,1.0
masa apk sya gk pake login kode gk kirim baik layan jangan cuman uang aja bos,0.0
susah cari pengemudiakun sering log out sendiri,0.0
bapak ramah sopan,1.0
mantap,1.0
sangat baik,1.0
rangin tuh driver alesannya ban bocor lah makan lah lah lucu aja kalau order masuk langsung chat maaf cancel aja ban bocor bukan driver sering dapet driver kaya gitu enek lama lama sama alesan driver maxim sumpah kalau emang gak cocok sama harga coba lah alesan nya bilang aja gak usah alesan ban bocor lah makan lah lahh gilir bales yaudah syaa tunggu malah kalang kabut suruh batalin lucu aja gtu sama driver cuma drver doang yg kygt,1.0
mantap,1.0
semua driver kalo ga niat ambil order matiin aja tuh aplikasi jam lebih nunggu buat lama sampe ganti driver sama padahal order jam jadwal kereta buat nunggu lama driver kalo cuma menit gapapa hampir menit driver ga jalan kecewa banget,0.0
orang baik trima kasih,1.0
klw mesen maxim car maxim food suka lama kadang klo harga nya suka naikin mas aja ttp gamau terima pernah terima pas mesen maxim car dateng nya lama bgt padahal lokasi nya ga jauh dr rumah aku apk nya menit lg sampe gatau nya lama bgt pas aku telpon malah marah,1.0
mau pesan makan aja susah benerloading terusalamat g update,0.0
puas layan driver,1.0
good,1.0
hari pakai maxim karna mertua cinta maxim garis keras beliau selalu minta oderin maxim kesel sama peta nya susah cari titik tuju edit ulasanya kalo aplikasi udah baik peta,1.0
mantap,1.0
layan baik ramah,1.0
ramah sopan,1.0
sangat kecewa sama aplikasi maxim kurang map daftar buka terus tiap hari contoh grep sama gojek daftar buka tahun sekali kalo kayak gin gak hasil banyak driver cs dikit hadehh maxim,0.0
moga berkah sukses selalu abang maxim jangan pernah serah keluarga tunggu hasil,1.0
gabisa cancel order sini drivernya ganiat kerja,0.0
sangat buruk,0.0
buat maxim klo driver gak ng jemput tamu wajib suspen biar gak dapet order,0.0
iya,1.0
sangat rugi harga aplikasi sama harga asli warung tagih aplikasi sama tagih kurir pesan sesuai yg kurang harga tetap sangat rugi sekali,0.0
bagus,1.0
lama cari laksana cepat bbrapa kali dgn naik tarif yg lumayan baru yg ambil order,1.0
senang ada fasilitas,1.0
drivwr kominilatif freindly,1.0
apk ganggu trus,0.0
murah aman percaya driver ramah suka maxim,1.0
lama bgt dpt yg jemputtolong dong update lgi biar sama bagus kya gojekgrabmna titik nya gda jgga bgs bgt aplikasinybukan mudah org malah bikin kesel lol,1.0
sering eror udh dapay driver tp tiba hilang,0.0
pokok maxim bagus abangna sehat terus,1.0
terima kasih atas bantu maaf bila merepotkangoods jobs,1.0
order laksana cepat,1.0
pliis kirim otp kali kali ga masuk nomer aktif sinyal bagus kempatan udah habis baru kirim kode otp masuk sempat habis gimana siih laah,1.0
drivernya ramah senang,1.0
layan kemarin maxim sangat tdk baik krn drivernya cari untung kasih uang kembali driver sebut ambil untung uang kembali yg sngt besar,1.0
kemudi paham medan putar lama sampai luar estimasi,1.0
semangat,1.0
emang bagus murah dri yg cuman sangat d sayang top up danawallet masuk masuk masuk bagi d guna baik lama guna maxim klo kek gin terus mending pake grab ojek,1.0
bagus,1.0
aplikasi apa mau pesan masuk no hp sayatolong cek aplikasi nya,0.0
okmembantu buat yg dk tau jln,1.0
bilangin drivernya yah kalo parkir usah sembarang beri tau malah nyolot balik tempat punya usaha nya,1.0
