processed_text,vader_sentiment
cancel karna terlalu lama cari driver gakbisa,0.0
layan ramah,1.0
kemudi ramah tertib dlm kendara,1.0
baik,1.0
bad,0.0
baik,1.0
maksimal kaspro nya top up skrg masuk nya besokkemana dulu uang,1.0
maxim sekarang tiba mark up harga yah kalau awal driver yg nunggu its okay lah kok udah jalan tibatiba naik harga gimana cerita mana kali lipat guna terimakasih atas alam yg rugi,1.0
sangat memudahkanbuat yg punya ken dara,1.0
coba isi wallet maxim wallet kaspro transfer bca eh lari uang kok nongol saldo apa mau komplain hari tiba tarif maxim naik ribu utk rute rutin jemput anak sekolah,0.0
order nya cepat lama menunggutarif jangkau,1.0
baru pertama kali coba top up saldo maxim proses masuk saldo nya delay lama bangett potong nya lebih mahal apk rupa lain parah saldo sebut pakai lokasi pusat kota pontianak order arah bayar tunai ajuhkan kembali saldo rek lama proses jujur kecewa banget solusi admin,0.0
ramah banget pak supirnya,1.0
tdk promo,0.0
good driver,1.0
cepat ramah drivernya,1.0
driver nya sangat ramah baik sekali,1.0
nice,1.0
heran susah buat nentuin titik lokasi,0.0
driver ramah asyik safety ride trimakasih orang baik,1.0
terimakasih abang baik ramah sangat layak dapet bintang,1.0
baik,1.0
waktu tunggu nya parah rentenir cuyyyy apk ga pernh tuh ada waktu tunggu kapok pake maxim,0.0
pas mau order car k pas nyampe jadi k apliksi scam apos aja,0.0
layan gak kualitas,0.0
wajib ambil alih perintah daerah soal sering dengar driver rugi sekali aplikasi budak modern sangat sayang sini driver benar rugi atur ketat sampah,0.0
maaf tadi slh turun cirbon turun kan tegal trmkasih,0.0
baik bgt mas ramah sopann,1.0
cacad diskon cair jadi gopay ato cash,0.0
makasih byk,1.0
susah banget login butuh malah susah login benar kecewa,0.0
pilih batal pesan ribet,0.0
bagus banget,1.0
bapak baik,1.0
jangan instal apk nyapenuh tipu daya doang,0.0
hati hati,1.0
order penuh denny tri pujiharto motorcycle warna merah nopol kbxo terima kasih atas jalan rating,1.0
driver nya bagus banget kok,1.0
sangat puas,1.0
abang nya ramah,1.0
mantap jiwa,1.0
baik,1.0
baik,1.0
order makan sngat susah ulang kali order malah ngga ambil klo ambil sering batal kemudi mud jga aneh minta no wa,0.0
ngga sih kalo driver gausah nanya pribadi nge godain orang najis banget,0.0
sangat baik,1.0
jelek banget ga akurat lokasi jemput antar nya masa maps ga nama jalan susah kalo gitu ga akurat lokasi nya,0.0
payanan buruk drivernya ugalugalan pernah jatuh sekali,0.0
woy apa sih jalan tempat kerkof nanjung cuman masalah satu arah kok jadi mahal map nya baik cuman satu arah kok jadi muter gk jelas jalan satu arah buat mobil aja kalo motor masuk masa hari kemarin kerkof nanjung k kok jadi k heran,1.0
mantap,1.0
maxim jelek sekarang cari jemput nya lama alam sampe kali coba nunggu jemput sampe sampe telat berangkat sekolah jadi maxim jelek tolok baik tida,0.0
terimakasih pak,1.0
cepat safety trims,1.0
bikin lapor driver minta uang lebihtapi gak tanggap respon aplikasi kecewa,0.0
suka driver sangat sigap,1.0
order ribet nyari petakeburu kiamat baru driver,0.0
salah tuju,0.0
bagus layan,1.0
sgt baik,1.0
sabar ramah,1.0
bagus pelayann ramah,1.0
bagus,1.0
lumayan baik,1.0
baik,1.0
butut,0.0
bagus segala driver nya baik,1.0
sangat kecewa dgn layan kemudi maxim alamat tuju kemudi maxim tau alamat salah lihat maps suruh order pesan hubung sdh terlalu lama tunggu mau batal karna sdh buat mode jalan padahal posisi blm dlm mobil sdgkan posisi maxim tdk tau sdh batal sdgkan sdh lama tunggu sangat kecewa dgn layan kemudi maxim,0.0
the best pokok,1.0
bagustpi drivernya banyak yg creepy suka nerror kasardrivernya banyak jujursuka korupsi padahal udah jelas harga segitu pas tanya malah lebih paling gak suka orang yg g jujurterus pernah tuh sy ngasih ktnya gd receh trs cari dompet ada kurang perak malah bilang aja kak gimana ktanya gtu lah mah lo nya yg untung gua yg rugimending gua infakkintolong tambahin fitursanksibuat driveryggatanggungjawab,1.0
daftar susah banget cuy kode otpnya gak kirim kali coba udah gak buruk sangat,0.0
cari driver jangan jauh jauh kek kasi drivernya mana murah nunggu lama baik sistem,1.0
pesan makan resto yg sesuai lokasi tuju yg datng sesuai makan beli tempat bukan restoran yg tuju moga kali driver lebih amanah lebih tingkat aman aplikasi,1.0
driver nya bejat semua suka mentak ancam kayak org pakai narkoba,1.0
terimakasih,1.0
mantap,1.0
gimana cara bayar pake maxim walletmaxim wallet isi saldo tp gk pakai sungguh kecewa,0.0
driver banyak sesuai yg aplikasi ketat aman banyak barang yg kirim,1.0
kalau promosi niat dong masa udah masukin promo dpt k saldo pake kata fotoin admin nya udah tunggu beberapa jam ga balas balas tolol ga niat banget admin nya,0.0
baik,1.0
oke good job maxim,1.0
driver nya sombong ambil barang sombong ongkos sesuai batal aja emang yg buat tarif tumpang aneh nya jawab aku ngak singah yg nyuruh singgah ngak lg kata ngak jalan tp komunikasi baik ngak suruh tunggu sebentar aja ngak mau herannn,0.0
driver ramah n fast respon,1.0
rugi k isi saldo ga masuk masuk,0.0
good job,1.0
driver nya ramah,1.0
driver nya oke,1.0
tentu titik lokasi susah minta ampun,0.0
mantap,1.0
kemudi ramah aman,1.0
mantap,1.0
akun tbtb keluar sendiri aneh,0.0
aplikasi sering ganggu pesan smpk x ttp gk driver ngirim kan,0.0
bonus ribu nya punya aplikasi maxim tipu alias jebak gak guna langsung potong harga itu punya dana kaspro klo punya dana gak guna jadi ribut driver selisih harga aplikasi user driver sesal guna,0.0
sopir malas mau jemput,0.0
baapaknya ramah,1.0
saldo rb gimick kocak,1.0
banyak sekali driver bawak kabur uang langgan kapan usut alas nya akun nya juwal sama orang trus beli bawak kabur uang barang orang taxi driver laku fermentasi muka hari ataw driber mau on bit kurang jual beli akun,0.0
parah bayar pake wallet udh isi saldo gak pakai,0.0
pilih lokasi susah peta gak klik,0.0
sangat baik,1.0
baik,1.0
oy maxim tanggap serius salah satu karyawanmu laku leceh megang pipi baha bahkan sampe dada cewek pake tanya alamat kos segala atas nama sariyanto kirim bukti jalan nya,0.0
sopir ramah terima kasih pak,1.0
aplikasi nya ngk betul mau pesan driver lama terus nya,1.0
ramah,1.0
kurir nya ramah baik cepat memang baik maxim tetap tahan,1.0
baik,1.0
mantap amanah,1.0
sangat baik,1.0
maxim memang bagus pesan sana misal tulis menit tunggu menit gak maju kendara kesel sering akhir nunggu lama lbih mnit ketikasudah batal malah datang,0.0
lambat banget nyari driver mobil bikin males aja mana berangkat pagi jadi lama bener,0.0
bagus bantu,1.0
dong kasih tau driver maximnya khusus driver bikenya yg asal main cancel minta cancel pas order jarak antar ga jauhjauh apa murah gitu ongkos nya jadi ga mau ambil order kalo make jasa maxim selalu kasih uang lebih min kecewa banget sumpah,1.0
nyaman selamat,1.0
layan sangan baik,1.0
pengemudidriver sangat kasar ramah keluh kemudi sangat kasar the driver is very rude,0.0
driver lu kayak anjink semua tau gk apk abal abal kualitas sdm rendah semua driver nya jijik najis gk didik gk punya attitude,0.0
bagus,1.0
sangat bagus,1.0
terimakasih,1.0
terimakasih mas nya baik sopanselamat tuju,1.0
baik ramah,1.0
dong driver atas nama junaidi plat nomer hyh suruh baik attitude nya kalo sama customer apa sama customer cewe ngatain kok nyupir ga bener ugalan orang udah jelas cancel order malah didatengin marah ngatain ga jelas urus driver nyaa,0.0
solusi buat jalan lebih hemat tetap nyaman poko sukses buat maxim biak,1.0
gak jelas nihil guna nya dikit tipu terus mesen makan malah abang nya minta transfer delu aplikasi nya gak worth it,0.0
maxim mudah driver tumpang,1.0
driver sangat sopan jemput sangat cepat ramah baik hati,1.0
baik,1.0
berkatakata puasssssa,1.0
kerja terlalu paksa download pdhl ga niat sama sekali,0.0
maps nya susah titik nya sesuai terkadang nulis alamat muncul lokasi nya akurat,0.0
aplikasi kazol lama loading aplikasi driver tak mau bayar non tunai,0.0
baikk,1.0
driver sangat ramah,1.0
orang nya sangat ramah baik,1.0
udah masukin no telepon gk pernah dapet kode ny bantu kk gimana cara kk,1.0
selalu lama lodingnyaa mau pesan makan pas pencet keranjang malah lama bangett sampe udah hapus aplikasi maximnya lot parah,0.0
layan cepat tanggap,1.0
sumpah nyesel banget top up maxim kaspro nya kirain bakal murah malah makin mahal tambah pas topup saldo lama banget sampe nya gimana sih narik saldo kaspro nyesel banget,0.0
aplikasi taik hilang akun mesan mau masuk enggak anjir,0.0
baik ramah,1.0
trima ksih bntuannya pak,1.0
drivernya ramah,1.0
baik,1.0
susah panggil,0.0
aplikasi kirim tolol map tolol ampas ngetik alamat cari map kga ketemuapaan nih dri dulu ampe skrg msh kg bener klo mau nyari alamat tolol,0.0
makasih,1.0
mau order kadang lambat aduhh sakit kepala buat lama gilak,0.0
baik,1.0
maaf sya kasi reting karna semua drivermeminta bayar lebihatau sesuai aplikasi kemaren naik maxim motor aplikasi udah pas tiba rumah drivernya minta,0.0
parah isi sangat buruk,0.0
layan bagus,1.0
driver gak tau jalan,0.0
aplikasi ga mutu ngga pakai nunggu driver lama eror kali jam,0.0
aplikasi siksa driverongkos terlalu murah,0.0
mantap pesan tepat waktu thanks,1.0
aplikasi gak jelas banget asli dah,1.0
gak jelas makin mahal padahal kurang km dr rbu masuk gila kaliii,0.0
mantap,1.0
oke,1.0
navigasi peta jelek arah yg lebih ringkas malah arah jalur jauh yg makan waktu x lipat,0.0
layan sangat baik,1.0
scam tipu,0.0
terimakasih driver,1.0
avk bagong susah kali draiver,0.0
puas,1.0
kecewa karna sering d cancel sama driver nya update dong kalo udah terima order ga d cancel tuman banget order d cancel cancel melulu,0.0
mau pesan malah paksa login guna nomor telepon udah masukin tetap error salah kirim kode,0.0
kembang metode bayar ribet e walletnya gak familiar,0.0
supir nya ramah bawa sangat hati hati,1.0
lebih hemat layan lumayan muas,1.0
kalo org suruh download mxim trs dsruh isi kode promo biar dpt k jngn mao hoax emg bner dpt tpi gbsa pake,1.0
aplikasi bangsat,0.0
susah banget cari drivernya uda pakai fitur naikin harga sama aja mapsnya ga sesuai titik gatau baik minta otorisasi padahal order maxim gaada kode mau gimana otorisasi,0.0
halo admin maxim mud nama i ketut wandra daihatsu xenia biru dkaby kemudi ugalan ras suku kata kasar tumpang tumpang turun bukan tempat tuju mohon tindak lanjut nyaman sama terima kasih,0.0
bobrok ms cari alamat mp gk adaperbaiki sistemjngn bangkrut,0.0
mantap,1.0
maps nya baik perluwas,1.0
maxim derever satu akun enak banget baik vermuk trus drever satu akun maxim doang,1.0
drivernya ramah rapi,1.0
terimakasih,1.0
aplikasi bosok ga driver segitu banyak satu tempat gada yg acc posisi mau nganterin ibu igd driver nya gada yg acc hampir tengah jam lebih,1.0
kasih promo min biar makin rame buat foodshoop auto gojektolong baca min biar lebih mudah cepat langgan mangantar makan makasihh,1.0
aplikasi masalah tiba ngeblank skrg ga bs login ud instal uninstal kali tp tetep ga bs dsuruh coba beberapa menit lg hufttt bad,0.0
mohon pihak developer tambah jarak tempuh titik awal titik akhir tambah otomatis ongkir sistem ongkir sesuai jarak driver manusia bukan robot mohon jangan sama prio non prio potong komisi tinggi langgan hormat perlu tahu kalau potong komisi maxim driver sangat tinggi jadi kadang untung driver paruh isi bensin,1.0
entah knp rasa kecewa maka maxim,0.0
aplikasi buruk,0.0
sulit tentu lokasi,0.0
aga kurang ramah,1.0
bingung maxim mau daftar ko kode otp nya muncul aneh udh cba brpa kali jga,0.0
bapa nya ramah,1.0
good job,1.0
good,1.0
sangat ramah,1.0
ui gk tarik ux cacat banyak fitur yg gk guna order lama bgt konfirmasi mau cancel cuma menu ubah order developer layak udah maksa buat aplikasi,0.0
jelek bapuk apan perak rugi gua enak lu jelek jangn mw tipu rebu apan kepake kaga menuh menuhin memori doang,0.0
sangat baik,1.0
sangat baik walaupun desak,1.0
nabrak temen,1.0
mantap,1.0
gede bgt potong admin nya woyyyyy gw mo ngirit malah rugi mana mud jrg punya kaspro lg kensel mulu gw fakyu,0.0
log in gak masuk suruh coba periksa lgi nomor yg pakai pdhal no yg sya pakai buat maxim cmn aj no na,0.0
mantap,1.0
bagus,1.0
driver nya sangat ramah baru kali driver yg baik ramah customer meski order yg biasa mau bantu angkat barang,1.0
lebih mudah lebih murahorangnya jg ramah,1.0
sering telat sekolah garagara drivernya lama jemput kek ga niat jadi ojek kalo ga niat ga usah ngojek dong pernah mau berangkat drivernya malah pergi ninggalin jadi paksa pesan yg dh order hampir nunggu menit ga respon drivernya nyata malah makan kek bilang dong kalo makan dah nunggu lama gitu malah ga bilang alhasil telat dong aku sekolah kadang dah nunggu lama terus dah cancel malah baru gerak kek apasih niat ga jadi driver ojek,0.0
driver oke,1.0
makasih,1.0
order ojek ga padahal driver banyak,0.0
good job,1.0
biaya naik tumpang turun tumpang berbedaharusnya perbaikisaya sesal pakai ojol,0.0
baik drivernya apal jalan,1.0
lebih jeli pihak maxsim sortir drivernya banyak mengunakan jasa suntik reting megakipatkan tidak sesuai skil drive kualitas jadi turun,1.0
layan baik,1.0
ramah cepat tuju,1.0
map nya gak jelasbukan nya nyari jln yg dekat malah nyari yg jauh,0.0
harga murah dn driver nya gercepmakasih maxim tahan layan,1.0
lebih murah cepat dptnya alangkah lebih baik kl bs bayar aplikasi yg lain terima kasih,1.0
abang nya ramah,1.0
sangat baik ramah,1.0
susah dapet driver mobil daerah jateng mobile map banyak ga mau ngambil kalo masalah harga padahal harga yg tetap pihak maxim payah ga padan sama kompetitor nya,0.0
ga bagus,1.0
jalan nyaman,1.0
good,1.0
sangat kecewa utama maxim kendari tiap hujan paling susah dapet maxim maxim mobil sekali dapet aplikasi malah erorr minta login ulang udah gitu nunggu verifikasi ngeload padahal jaring bagus,0.0
driver lo masalah ketat sistem lu buat driver,0.0
supir ramah mobil supirannya nyaman,1.0
aplikasi jual atribut kedok transportasi online driver membludak aja nerima daftar aplikasi tuju jual atribut jakethelm sangat berprikemanusiaan,1.0
mantap,1.0
layan bagus cepat tepat,1.0
payahdriver nya pemalasorder makan jam malammentng beli nya jauh tidk yg mau ambil orderansaya sengaja naikin ongkos nya ribujadi ribu banyak ambil order mau kasih lebih koktegur driver nya maxim,1.0
mantap,1.0
ganti rugi ibu ibu yg bayar rb min,0.0
baik cepat,1.0
layan transportasi buruk kelas kaasta paling rendag dr segi apk nya yg ribet serg eror drivernya jg buluk smua,0.0
seruuu sekali bapak nya panjang jalan cerita artis indonesia sehat pak,1.0
bagus,1.0
sejajar harga saing sehat dooonk,1.0
maxim ewallet buruk banget sumpah isi saldo masuk dellay banget sen maxim pakek ewallet tb tb ubah tuna aneh bangett fitur maxim skrng jadi bayar pakek tunai tailah,0.0
driver suka gak ngasih kembali rugi,1.0
kalau hari hujan susah mintak ampun dapetin driver,0.0
terima kasih bantu pak,1.0
ramah baik,1.0
hoaxxx mana rbu kau janji hdehhhh,1.0
good,1.0
maxim bodoh sumpah harga kok ubah rubah terus tolol emang ganggu aktifitas orang,0.0
mantap,1.0
bantu banget,1.0
hujan ga yg mau nerima pesan padahal pesan makan buat buka alhasil cma buka pake air putih doang,1.0
guna setia maxim lama nya uninstal maxim alih yg karna lama naik maxim baru hari kapok naik maxim pertama naik motor sampe nyampe tempat tuju driver nya bawa motor kaya yg setan ngebut banget sampe asa kaya mau mati sampe dya mau nabrak motor jga karna dya mau nyalip bahkan macet dya berani nyalip kondisi bawa anak padahal sampe anak trauma nang emosi,1.0
baru download sama sekali ga login apl apa,0.0
bingung mau ubah order malah jadi dobel order beda driver,0.0
tarif rendah konsumen banyak minta tegas cara sesuai kan tarif aplikasi banyak order fiktif update dg system bagus,1.0
aplikasi ga jelas mahal driver ga ad yg bener mnding grab selisih rbu jelas usai alamat,1.0
my transportasi good job,1.0
bagus nyaman,1.0
apk jelek bukan nya mudah malah sulit,0.0
driver sangat baik,1.0
makasih kaka salam sukses sama driver driver jayapura,1.0
kakak sangat ramah terimakasih kak,1.0
terima kasih,1.0
sangat baik,1.0
ramah tamah asik legenda,1.0
driver sangat susah hujan gk yg nongol,0.0
baik waktu tiba menit gilran smpe menit tiba kadang smpe menit pas liat maps drivernya baru jaln mau buru jadi lama aplikasi tambhin pusat bantu utk komplenan,1.0
merespon calon pelanggansusah a gagal,0.0
puas,1.0
bagus action cepat layan ramah,1.0
donk drivernya training sangat bahaya djln main selip arah lawan kasih tau malah lebih emosi drivernya aplikasi kurang bagus training,1.0
knapa punya ga isi data diri si kasi drivernya kalo dpet order bingung dong order cwe ato cowo dong gmana udah coba sett ttep ngga,0.0
